,hour,day,month,year,dayofweek,is_weekend,is_holiday,temperature,humidity,wind_speed,rainfall,load,temperature_norm,humidity_norm,wind_speed_norm,rainfall_norm,hour_norm,day_norm,month_norm,dayofweek_norm,is_weekend_norm,is_holiday_norm,load_norm
2022-01-02 13:00:00,13,2,1,2022,6,1,0,-3.1339941235475623,79.9167559535617,3.032586083708179,0.0,15000.0,0.09454951947857314,0.71309651362231,0.28727329661613504,0.0,0.5652173913043478,0.03333333333333333,0.0,1.0,1.0,0.0,0.9999999999999999
2022-01-02 14:00:00,14,2,1,2022,6,1,0,-1.1474831088924329,82.90621932680456,3.847998158033098,0.0,15000.0,0.138886377361774,0.755803133240065,0.3645163189825404,0.0,0.6086956521739131,0.03333333333333333,0.0,1.0,1.0,0.0,0.9999999999999999
2022-01-02 15:00:00,15,2,1,2022,6,1,0,2.523931804202317,81.11995430012385,1.3288126503305588,6.738966921702552,15000.0,0.22082853626815474,0.7302850614303407,0.1258768523328806,0.47969175084315757,0.6521739130434783,0.03333333333333333,0.0,1.0,1.0,0.0,0.9999999999999999
2022-01-02 16:00:00,16,2,1,2022,6,1,0,4.083898360248564,60.615735140439895,5.553326984950828,0.0,15000.0,0.25564536586926123,0.4373676448634271,0.5260601038581042,0.0,0.6956521739130435,0.03333333333333333,0.0,1.0,1.0,0.0,0.9999999999999999
2022-01-02 17:00:00,17,2,1,2022,6,1,0,3.2494030301515737,57.488115854650886,5.956111465930773,0.0,15000.0,0.23702029881362835,0.3926873693521555,0.5642154018391069,0.0,0.7391304347826086,0.03333333333333333,0.0,1.0,1.0,0.0,0.9999999999999999
2022-01-02 18:00:00,18,2,1,2022,6,1,0,2.7775924241279464,74.13306842256057,3.139500269884462,0.0,15000.0,0.22648997724343156,0.6304724060365794,0.2974011511502217,0.0,0.7826086956521738,0.03333333333333333,0.0,1.0,1.0,0.0,0.9999999999999999
2022-01-02 19:00:00,19,2,1,2022,6,1,0,2.304459076593055,75.65966239300133,6.703502419165822,0.0,15000.0,0.2159301334596812,0.6522808913285902,0.6350148637737113,0.0,0.8260869565217391,0.03333333333333333,0.0,1.0,1.0,0.0,0.9999999999999999
2022-01-02 20:00:00,20,2,1,2022,6,1,0,-0.3500787804771113,74.10671968614811,2.470301325920611,0.0,15000.0,0.15668361187171562,0.6300959955164016,0.23400872586761895,0.0,0.8695652173913043,0.03333333333333333,0.0,1.0,1.0,0.0,0.9999999999999999
2022-01-02 21:00:00,21,2,1,2022,6,1,0,0.690520915674653,49.65221098291997,3.669491214029912,0.4236687255788401,15000.0,0.17990871382243015,0.280745871184571,0.34760656708855203,0.03015749967489948,0.9130434782608695,0.03333333333333333,0.0,1.0,1.0,0.0,0.9999999999999999
2022-01-02 22:00:00,22,2,1,2022,6,1,0,0.5876114469848538,61.15487071706988,5.216676818907262,0.0,15000.0,0.17761188161033822,0.4450695816724269,0.49416963139130154,0.0,0.9565217391304348,0.03333333333333333,0.0,1.0,1.0,0.0,0.9999999999999999
2022-01-02 23:00:00,23,2,1,2022,6,1,0,2.8995905766498207,68.83323492414527,2.3803365329111275,0.0,15000.0,0.2292128490072785,0.554760498916361,0.2254864673219949,0.0,1.0,0.03333333333333333,0.0,1.0,1.0,0.0,0.9999999999999999
2022-01-03 00:00:00,0,3,1,2022,0,0,0,0.7072343348097838,74.66001164586133,1.03091574612735,0.0,15000.0,0.18028173993880703,0.6380001663694475,0.09765743057204665,0.0,0.0,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 01:00:00,1,3,1,2022,0,0,0,-4.282539690360169,78.95783553313292,0.6856637360182267,0.0,15000.0,0.06891517806668247,0.6993976504733275,0.0649521155802566,0.0,0.043478260869565216,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 02:00:00,2,3,1,2022,0,0,0,-0.8318343055375483,71.69208551448166,6.194479180300496,0.0333151639440703,15000.0,0.14593133006130765,0.5956012216354523,0.5867956937825798,0.0023714331154366954,0.08695652173913043,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 03:00:00,3,3,1,2022,0,0,0,-2.8714871487194147,74.16928420999818,2.309702358488341,0.0,15000.0,0.10040840188619227,0.6309897744285453,0.21879537543536948,0.0,0.13043478260869565,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 04:00:00,4,3,1,2022,0,0,0,-3.931922456292372,72.02823132049875,2.82463418931876,0.0,15000.0,0.07674058973748744,0.6004033045785535,0.2675742593621715,0.0,0.17391304347826086,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 05:00:00,5,3,1,2022,0,0,0,-1.654427145512608,77.35252188583861,1.434093216964926,0.0,15000.0,0.12757191419466848,0.6764645983691229,0.13584995601793323,0.0,0.21739130434782608,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 06:00:00,6,3,1,2022,0,0,0,-0.9180031993352368,73.40405747470969,4.52574825344029,0.0,15000.0,0.14400813005381913,0.6200579639244241,0.42871878473792296,0.0,0.2608695652173913,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 07:00:00,7,3,1,2022,0,0,0,-1.0152194849619465,70.96194244596145,1.9308995456096305,0.0,15000.0,0.14183836376107478,0.5851706063708779,0.1829118325385197,0.0,0.30434782608695654,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 08:00:00,8,3,1,2022,0,0,0,-4.256513502125732,68.59326605926391,2.366344792954525,0.0,15000.0,0.06949605549473538,0.5513323722751988,0.22416104632757616,0.0,0.34782608695652173,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 09:00:00,9,3,1,2022,0,0,0,-2.719747339589211,71.62883845230158,3.5525199635707483,0.0,15000.0,0.10379507646438374,0.5946976921757368,0.3365260187376782,0.0,0.3913043478260869,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 10:00:00,10,3,1,2022,0,0,0,-0.8174753815200104,75.09115640284875,1.507170443578149,0.0,15000.0,0.1462518062976963,0.6441593771835536,0.14277247535201754,0.0,0.43478260869565216,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 11:00:00,11,3,1,2022,0,0,0,1.1946308746100167,72.31636462659762,2.8353659301751697,0.0,15000.0,0.19115992332589402,0.6045194946656802,0.26859086449361796,0.0,0.4782608695652174,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 12:00:00,12,3,1,2022,0,0,0,-0.9383507200177188,74.08976939945785,5.206553718701413,0.0,15000.0,0.14355399457401596,0.6298538485636835,0.4932106820695551,0.0,0.5217391304347826,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 13:00:00,13,3,1,2022,0,0,0,0.4251369376527882,83.29967753221602,3.7456209307218025,0.7781697817144034,15000.0,0.17398561969849619,0.7614239647459431,0.3548182452011778,0.05539152059667819,0.5652173913043478,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 14:00:00,14,3,1,2022,0,0,0,-0.6926721923391945,72.85944088516764,3.2990527730890453,0.0,15000.0,0.14903728355971926,0.6122777269309663,0.31251537126261203,0.0,0.6086956521739131,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 15:00:00,15,3,1,2022,0,0,0,-0.251095148928838,63.58534333994708,3.425536398642305,0.3243147249954522,15000.0,0.15889282348561687,0.47979061914210114,0.3244970156669864,0.023085303736434085,0.6521739130434783,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 16:00:00,16,3,1,2022,0,0,0,4.243125611814573,77.56313017639732,2.519536690481662,0.0,15000.0,0.2591991523681699,0.6794732882342474,0.23867273377939283,0.0,0.6956521739130435,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 17:00:00,17,3,1,2022,0,0,0,5.630255291681712,54.64894003580631,6.097467814078897,0.0,15000.0,0.2901584428166632,0.352127714797233,0.5776059216823145,0.0,0.7391304347826086,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 18:00:00,18,3,1,2022,0,0,0,2.8759775125121934,58.32307293885346,1.8850036386454063,0.0,15000.0,0.228685829996997,0.4046153276979065,0.17856416749922158,0.0,0.7826086956521738,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 19:00:00,19,3,1,2022,0,0,0,4.924841030324115,71.88102033810345,3.4196285773924027,1.5902227289460718,15000.0,0.27441433084151534,0.5983002905443351,0.3239373747402553,0.11319490567940121,0.8260869565217391,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 20:00:00,20,3,1,2022,0,0,0,3.3413460171214453,74.16156287272935,3.2757776839607184,0.0,15000.0,0.23907237056987174,0.6308794696104192,0.3103105495697178,0.0,0.8695652173913043,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 21:00:00,21,3,1,2022,0,0,0,0.8510785900222555,57.29416418795337,4.61638309514621,0.0,15000.0,0.18349219397284994,0.38991663125647674,0.43730451620487726,0.0,0.9130434782608695,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 22:00:00,22,3,1,2022,0,0,0,2.2427889666896905,65.49898850012559,4.758000242636967,4.580899159224707,15000.0,0.21455372080540677,0.5071284071446513,0.45071974126167014,0.3260766173295425,0.9565217391304348,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-03 23:00:00,23,3,1,2022,0,0,0,3.8725280239123614,62.777403270629705,3.0552111277159013,0.0,15000.0,0.25092779999938886,0.46824861815185287,0.2894165403028026,0.0,1.0,0.06666666666666668,0.0,0.0,0.0,0.0,0.9999999999999999
2022-01-04 00:00:00,0,4,1,2022,1,0,0,-0.0361066578186881,65.14406876852964,3.573604593274214,0.0,15000.0,0.16369114280353383,0.5020581252647092,0.33852334079735036,0.0,0.0,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 01:00:00,1,4,1,2022,1,0,0,2.3883755967216653,78.71946508371295,3.630406984475562,0.0,15000.0,0.2178030628316036,0.6959923583387564,0.34390416420208536,0.0,0.043478260869565216,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 02:00:00,2,4,1,2022,1,0,0,-6.703944787778273,79.07623807180602,0.0,0.0,15000.0,0.01487193698225156,0.7010891153115144,0.0,0.0,0.08695652173913043,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 03:00:00,3,4,1,2022,1,0,0,-0.44196991440798,69.94136917578533,0.754120449887977,0.0,15000.0,0.1546326974213236,0.5705909882255047,0.07143693920142938,0.0,0.13043478260869565,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 04:00:00,4,4,1,2022,1,0,0,-2.3884366544757585,65.25691172519345,2.230009317521684,0.0,15000.0,0.1111895860607029,0.5036701675027635,0.21124614782437207,0.0,0.17391304347826086,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 05:00:00,5,4,1,2022,1,0,0,-3.460246759397725,57.54157732561792,2.2952068390393365,0.0,15000.0,0.08726790027636622,0.3934511046516846,0.21742223200486643,0.0,0.21739130434782608,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 06:00:00,6,4,1,2022,1,0,0,-2.78093302652778,85.03612929577783,1.3386812206584415,0.0,15000.0,0.10242947562639779,0.7862304185111118,0.12681169034002218,0.0,0.2608695652173913,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 07:00:00,7,4,1,2022,1,0,0,-6.837369887667775,77.97234996914952,4.261978710665085,0.0,15000.0,0.0118940276486455,0.6853192852735646,0.4037322076026387,0.0,0.30434782608695654,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 08:00:00,8,4,1,2022,1,0,0,-3.0018745666271247,63.83387132925673,3.140782485130849,0.0,15000.0,0.0974982904521838,0.4833410189893818,0.2975226138855353,0.0,0.34782608695652173,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 09:00:00,9,4,1,2022,1,0,0,-1.3715497801349348,77.60745991028939,2.815563032524384,2.330958768688755,15000.0,0.13388544251371562,0.6801065701469913,0.2667149593968905,0.16592182539056435,0.3913043478260869,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 10:00:00,10,4,1,2022,1,0,0,1.4913335098842475,68.85036374128846,1.2533719418435598,0.0,15000.0,0.19778201727688505,0.5550051963041209,0.11873044315341987,0.0,0.43478260869565216,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 11:00:00,11,4,1,2022,1,0,0,-1.7774521514536423,67.66214059681266,3.070787557237457,0.0,15000.0,0.12482612413146336,0.5380305799544667,0.29089207706735004,0.0,0.4782608695652174,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 12:00:00,12,4,1,2022,1,0,0,-1.5814417853851603,74.82654781851157,0.0,0.2918994642453538,15000.0,0.12920087145473516,0.6403792545501652,0.0,0.020777927344189713,0.5217391304347826,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 13:00:00,13,4,1,2022,1,0,0,-0.1915115314602967,62.642470960310845,2.8931703873958785,0.0,15000.0,0.16022266780079092,0.4663210137187263,0.27406661242839525,0.0,0.5652173913043478,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 14:00:00,14,4,1,2022,1,0,0,3.3663496558053643,65.5525299081573,3.232380356816274,0.0,15000.0,0.23963042575643423,0.507893284402247,0.30619957204459863,0.0,0.6086956521739131,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 15:00:00,15,4,1,2022,1,0,0,2.8143679832802264,70.3703002470114,3.500477330086888,0.246800118163491,15000.0,0.22731076944024348,0.5767185749573056,0.33159608155772097,0.017567675010969383,0.6521739130434783,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 16:00:00,16,4,1,2022,1,0,0,1.574101224220453,64.53325770388173,0.7914522083857198,0.0,15000.0,0.19962930649943122,0.49333225291259614,0.07497333257530202,0.0,0.6956521739130435,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 17:00:00,17,4,1,2022,1,0,0,3.959857765495133,75.5028947730267,3.474829958641852,0.0,15000.0,0.2528769089209944,0.6500413539003813,0.3291665363638893,0.0,0.7391304347826086,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 18:00:00,18,4,1,2022,1,0,0,3.229700519097296,87.72175488105341,1.5754579488078262,0.0,15000.0,0.23658055927726973,0.824596498300763,0.1492412700386414,0.0,0.7826086956521738,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 19:00:00,19,4,1,2022,1,0,0,4.870612880334199,60.99583480982831,1.918900105166139,0.0,15000.0,0.2732040149854066,0.4427976401404044,0.18177513972301496,0.0,0.8260869565217391,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 20:00:00,20,4,1,2022,1,0,0,1.2295154439998264,52.97989240375961,4.214501932338637,0.0,15000.0,0.1919385105997336,0.32828417719656583,0.39923478848704513,0.0,0.8695652173913043,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 21:00:00,21,4,1,2022,1,0,0,1.5015414707653214,49.53213588400779,6.158775438644256,4.848371612129379,15000.0,0.19800984833723284,0.2790305126286828,0.5834135205205508,0.3451157862002129,0.9130434782608695,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 22:00:00,22,4,1,2022,1,0,0,0.7513291141369012,68.2699198508091,3.21464299180866,1.3373366934124602,15000.0,0.18126588951059125,0.5467131407258443,0.3045193324146686,0.09519402415581961,0.9565217391304348,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-04 23:00:00,23,4,1,2022,1,0,0,-2.1150273405554603,64.00286230090481,1.9119616656442917,0.0,15000.0,0.11729179732749126,0.48575517572721155,0.18111786954508963,0.0,1.0,0.1,0.0,0.16666666666666666,0.0,0.0,0.9999999999999999
2022-01-05 00:00:00,0,5,1,2022,2,0,0,0.6477679301100353,71.8842746316378,3.454935268739891,0.0,15000.0,0.1789545116906136,0.5983467804519684,0.32728193589566335,0.0,0.0,0.13333333333333333,0.0,0.3333333333333333,0.0,0.0,0.9999999999999999
2022-01-05 01:00:00,1,5,1,2022,2,0,0,-0.1988192149669001,71.38562248475108,4.580473333723612,0.0,15000.0,0.16005956791224388,0.5912231783535868,0.4339028269337999,0.0,0.043478260869565216,0.13333333333333333,0.0,0.3333333333333333,0.0,0.0,0.9999999999999999
2022-01-05 02:00:00,2,5,1,2022,2,0,0,-1.4342457107341944,54.3981052470793,4.103425946283997,0.0,15000.0,0.1324861346093912,0.3485443606725614,0.388712691567776,0.0,0.08695652173913043,0.13333333333333333,0.0,0.3333333333333333,0.0,0.0,0.9999999999999999
2022-01-05 03:00:00,3,5,1,2022,2,0,0,-2.534967234329053,52.611651875484654,7.286598906170512,0.0,15000.0,0.10791917605714879,0.32302359822120935,0.6902509050412685,0.0,0.13043478260869565,0.13333333333333333,0.0,0.3333333333333333,0.0,0.0,0.9999999999999999
